TYPE,WDPAID,WDPA_PID,PA_DEF,NAME,ORIG_NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,MARINE,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,OWN_TYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,SUB_LOC,PARENT_ISO3,ISO3
Polygon,555529104,555529104,1,Gruppo Monte Terminillo,Gruppo Monte Terminillo,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,31.86,31.8807026879375,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Regione Lazio - Direzione Infrastrutture; Ambiente e Politiche Abitative",Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529058,555529058,1,Secche di Torre Flavia,Secche di Torre Flavia,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,2,8.66,8.65735990736,10.73,10.7293710481858,Not Reported,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Regione Lazio - Direzione Infrastrutture; Ambiente e Politiche Abitative",Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529071,555529071,1,Fosso dell'Acqua Chiara,Fosso dell'Acqua Chiara,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,1.4,1.40096369970543,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Regione Lazio - Direzione Infrastrutture; Ambiente e Politiche Abitative",Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529073,555529073,1,Lago di Bolsena,Lago di Bolsena,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,114.75,114.730745832183,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Regione Lazio - Direzione Infrastrutture; Ambiente e Politiche Abitative",Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555580554,555580554,1,Calanchi di Civita di Bagnoregio,Calanchi di Civita di Bagnoregio,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,15.92,15.9248797639505,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Regione Lazio - Direzione Infrastrutture; Ambiente e Politiche Abitative",Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529080,555529080,1,Litorale a nord ovest delle Foci del Fiora,Litorale a nord ovest delle Foci del Fiora,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,1,0,0.464706,1.85,1.85323852811704,Not Reported,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Regione Lazio - Direzione Infrastrutture; Ambiente e Politiche Abitative",Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529082,555529082,1,Fiume Marta (alto corso),Fiume Marta (alto corso),Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,7.04,7.03946309675627,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Regione Lazio - Direzione Infrastrutture; Ambiente e Politiche Abitative",Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555580556,555580556,1,Monte Cimino (versante nord),Monte Cimino (versante nord),Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,9.75,9.74906242023654,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Regione Lazio - Direzione Infrastrutture; Ambiente e Politiche Abitative",Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529086,555529086,1,Litorale tra Tarquinia e Montalto di Castro,Litorale tra Tarquinia e Montalto di Castro,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,1,0,0.361066,2,1.99682593425591,Not Reported,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Regione Lazio - Direzione Infrastrutture; Ambiente e Politiche Abitative",http://www.lifecomebis.eu/comebis.cfm,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529088,555529088,1,Gole del Torrente Biedano,Gole del Torrente Biedano,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,0.89,0.890910069880569,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Regione Lazio - Direzione Infrastrutture; Ambiente e Politiche Abitative",Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529090,555529090,1,Lago di Monterosi,Lago di Monterosi,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,0.51,0.511933917207723,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Regione Lazio - Direzione Infrastrutture; Ambiente e Politiche Abitative",Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529093,555529093,1,Fiume Mignone (basso corso),Fiume Mignone (basso corso),Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,0.9,0.898182120251535,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Regione Lazio - Direzione Infrastrutture; Ambiente e Politiche Abitative",Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529829,555529829,1,Isola di Lampedusa e Lampione,Isola di Lampedusa e Lampione,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,1,0.9842,5.352233,14.06,14.0824953513717,Not Reported,0,Designated,1998,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529097,555529097,1,Acropoli di Tarquinia,Acropoli di Tarquinia,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,2.19,2.18847094289444,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Regione Lazio - Direzione Infrastrutture; Ambiente e Politiche Abitative",Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529098,555529098,1,Monterozzi,Monterozzi,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,0.0478,0.0478313446068313,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Regione Lazio - Direzione Infrastrutture; Ambiente e Politiche Abitative",Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529135,555529135,1,Cerquone - Doganella,Cerquone - Doganella,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,2.62,2.62166221006357,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Regione Lazio - Direzione Infrastrutture; Ambiente e Politiche Abitative",Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529099,555529099,1,Isole Bisentina e Martana,Isole Bisentina e Martana,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,0.26,0.261100991359128,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Regione Lazio - Direzione Infrastrutture; Ambiente e Politiche Abitative",Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555580565,555580565,1,Macchiatonda,Macchiatonda,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,2.42,2.42089942213087,Not Applicable,0,Designated,1999,Federal or national ministry or agency,Not Reported,"Regione Lazio - Direzione Infrastrutture; Ambiente e Politiche Abitative",http://www.lifecomebis.eu/comebis.cfm,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529494,555529494,1,Torre Inserraglio,Torre Inserraglio,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,1,1.00412564837397,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,Regione Puglia,Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529103,555529103,1,Vallone del Rio Fuggio,Vallone del Rio Fuggio,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,2.93,2.93189511854152,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Regione Lazio - Direzione Infrastrutture; Ambiente e Politiche Abitative",Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529106,555529106,1,Bosco Vallonina,Bosco Vallonina,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,11.25,11.2619749597877,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Regione Lazio - Direzione Infrastrutture; Ambiente e Politiche Abitative",Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555580560,555580560,1,Gole del Velino,Gole del Velino,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,5.09,5.09083181324237,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Regione Lazio - Direzione Infrastrutture; Ambiente e Politiche Abitative",Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529111,555529111,1,Bosco Pago,Bosco Pago,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,0.83,0.826736058315234,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Regione Lazio - Direzione Infrastrutture; Ambiente e Politiche Abitative",Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529142,555529142,1,Castel Porziano (querceti igrofili),Castel Porziano (querceti igrofili),Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,3.28,3.27802623053975,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Regione Lazio - Direzione Infrastrutture; Ambiente e Politiche Abitative",Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555580561,555580561,1,Monte degli Elci e Monte Grottone,Monte degli Elci e Monte Grottone,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,5.15,5.15221075552001,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Regione Lazio - Direzione Infrastrutture; Ambiente e Politiche Abitative",Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529116,555529116,1,Lecceta del Convento Francescano di Greccio,Lecceta del Convento Francescano di Greccio,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,0.84,0.843862795867452,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Regione Lazio - Direzione Infrastrutture; Ambiente e Politiche Abitative",Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529117,555529117,1,Monti della Laga (Area Sommitale),Monti della Laga (Area Sommitale),Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,24.24,24.2639164155901,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Regione Lazio - Direzione Infrastrutture; Ambiente e Politiche Abitative",Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529124,555529124,1,Valle di Rio Fiume,Valle di Rio Fiume,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,9.08,9.08027043809584,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Regione Lazio - Direzione Infrastrutture; Ambiente e Politiche Abitative",Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529127,555529127,1,Macchia di Manziana,Macchia di Manziana,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,8.01,8.01394243683961,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Regione Lazio - Direzione Infrastrutture; Ambiente e Politiche Abitative",Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529128,555529128,1,Caldara di Manziana,Caldara di Manziana,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,0.9,0.904263239829575,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Regione Lazio - Direzione Infrastrutture; Ambiente e Politiche Abitative",Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529188,555529188,1,Versante meridionale del Monte Scalambra,Versante meridionale del Monte Scalambra,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,1.95,1.95248715677972,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Regione Lazio - Direzione Infrastrutture; Ambiente e Politiche Abitative",Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529129,555529129,1,Lago di Bracciano,Lago di Bracciano,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,58.64,58.6497643730888,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Regione Lazio - Direzione Infrastrutture; Ambiente e Politiche Abitative",Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529130,555529130,1,Valle del Cremera - Zona del Sorbo,Valle del Cremera - Zona del Sorbo,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,3.86,3.86018187885799,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Regione Lazio - Direzione Infrastrutture; Ambiente e Politiche Abitative",Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529131,555529131,1,Monte Soratte,Monte Soratte,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,4.45,4.44874024628979,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Regione Lazio - Direzione Infrastrutture; Ambiente e Politiche Abitative",Not Reported,State Verified,1832,Not Reported,ITA,ITA
Polygon,555529132,555529132,1,Macchia di S. Angelo Romano,Macchia di S. Angelo Romano,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,7.98,7.98210708375581,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Regione Lazio - Direzione Infrastrutture; Ambiente e Politiche Abitative",Not Reported,State Verified,1832,Not Reported,ITA,ITA
